county,date,cases,population,deaths,sick_residents,nhtest1,comp2,comp_case,cases_diff,cases_diff2,diff1,comp_case2,current_rate,possible_rate,rate_goal
Delaware,2020-04-30,3696.0,563527.0,,780.0,2916.0,299.0,1999.0,1697.0,917.0,-40.0,1700.0,354.73011940865297,301.671437215963,50
Delaware,2020-05-01,3848.0,563527.0,,830.0,3018.0,375.0,2226.0,1622.0,792.0,-75.0,1851.0,395.012128966314,328.46695899220447,50
Delaware,2020-05-02,3999.0,563527.0,,894.0,3105.0,397.0,2317.0,1682.0,788.0,60.0,1920.0,411.16042354669787,340.7112702674406,50
Delaware,2020-05-03,4113.0,563527.0,,959.0,3154.0,409.0,2405.0,1708.0,749.0,26.0,1996.0,426.77635676728886,354.1977580488601,50
Delaware,2020-05-04,4198.0,563527.0,258.0,978.0,3220.0,427.0,2484.0,1714.0,736.0,6.0,2057.0,440.79520590850126,365.02243903131523,50
Elk,2020-04-07,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-08,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-09,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-10,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-11,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-12,2.0,30608.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
Elk,2020-04-21,2.0,30608.0,,0.0,2.0,0.0,2.0,0.0,0.0,-2.0,2.0,6.5342394145321485,6.5342394145321485,50
Elk,2020-04-22,2.0,30608.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,6.5342394145321485,6.5342394145321485,50
Elk,2020-04-23,2.0,30608.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,6.5342394145321485,6.5342394145321485,50
Elk,2020-04-24,2.0,30608.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,6.5342394145321485,6.5342394145321485,50
Elk,2020-04-25,2.0,30608.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,6.5342394145321485,6.5342394145321485,50
Elk,2020-04-26,3.0,30608.0,,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,6.5342394145321485,6.5342394145321485,50
Erie,2020-04-03,17.0,275972.0,,0.0,17.0,0.0,1.0,16.0,16.0,0.0,1.0,0.3623556012928848,0.3623556012928848,50
Erie,2020-04-04,19.0,275972.0,,0.0,19.0,0.0,1.0,18.0,18.0,2.0,1.0,0.3623556012928848,0.3623556012928848,50
Erie,2020-04-05,19.0,275972.0,,0.0,19.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,0.0,50
Erie,2020-04-06,20.0,275972.0,,0.0,20.0,0.0,3.0,17.0,17.0,-2.0,3.0,1.0870668038786544,1.0870668038786544,50
Erie,2020-04-07,28.0,275972.0,,0.0,28.0,0.0,4.0,24.0,24.0,7.0,4.0,1.4494224051715392,1.4494224051715392,50
Erie,2020-04-08,29.0,275972.0,,0.0,29.0,0.0,4.0,25.0,25.0,1.0,4.0,1.4494224051715392,1.4494224051715392,50
Erie,2020-04-09,32.0,275972.0,,0.0,32.0,0.0,4.0,28.0,28.0,3.0,4.0,1.4494224051715392,1.4494224051715392,50
Erie,2020-04-10,36.0,275972.0,,0.0,36.0,0.0,7.0,29.0,29.0,1.0,7.0,2.5364892090501936,2.5364892090501936,50
Erie,2020-04-11,39.0,275972.0,,0.0,39.0,0.0,7.0,32.0,32.0,3.0,7.0,2.5364892090501936,2.5364892090501936,50
Erie,2020-04-12,39.0,275972.0,,0.0,39.0,0.0,7.0,32.0,32.0,0.0,7.0,2.5364892090501936,2.5364892090501936,50
Erie,2020-04-13,39.0,275972.0,,0.0,39.0,0.0,13.0,26.0,26.0,-6.0,13.0,4.710622816807502,4.710622816807502,50
Erie,2020-04-14,41.0,275972.0,,0.0,41.0,0.0,14.0,27.0,27.0,1.0,14.0,5.072978418100387,5.072978418100387,50
Erie,2020-04-15,42.0,275972.0,,0.0,42.0,0.0,15.0,27.0,27.0,0.0,15.0,5.435334019393272,5.435334019393272,50
Erie,2020-04-16,46.0,275972.0,,1.0,45.0,0.0,16.0,30.0,29.0,3.0,16.0,5.797689620686157,5.797689620686157,50
Erie,2020-04-17,48.0,275972.0,,1.0,47.0,0.0,17.0,31.0,30.0,1.0,17.0,6.160045221979042,6.160045221979042,50
Erie,2020-04-18,58.0,275972.0,,2.0,56.0,0.0,19.0,39.0,37.0,8.0,19.0,6.884756424564811,6.884756424564811,50
Erie,2020-04-19,58.0,275972.0,,2.0,56.0,0.0,19.0,39.0,37.0,0.0,19.0,6.884756424564811,6.884756424564811,50
Erie,2020-04-20,60.0,275972.0,,2.0,58.0,0.0,20.0,40.0,38.0,1.0,20.0,7.247112025857696,7.247112025857696,50
Erie,2020-04-21,60.0,275972.0,,2.0,58.0,0.0,28.0,32.0,30.0,-8.0,28.0,10.145956836200774,10.145956836200774,50
Erie,2020-04-22,62.0,275972.0,,2.0,60.0,0.0,29.0,33.0,31.0,1.0,29.0,10.50831243749366,10.50831243749366,50
Erie,2020-04-23,68.0,275972.0,,2.0,66.0,0.0,32.0,36.0,34.0,3.0,32.0,11.595379241372314,11.595379241372314,50
Erie,2020-04-24,72.0,275972.0,,2.0,70.0,0.0,36.0,36.0,34.0,0.0,36.0,13.044801646543851,13.044801646543851,50
Erie,2020-04-25,79.0,275972.0,,3.0,76.0,0.0,39.0,40.0,37.0,4.0,39.0,14.131868450422505,14.131868450422505,50
Erie,2020-04-26,77.0,275972.0,,2.0,75.0,0.0,39.0,38.0,36.0,-2.0,39.0,14.131868450422505,14.131868450422505,50
Erie,2020-04-27,81.0,275972.0,,2.0,79.0,0.0,39.0,42.0,40.0,4.0,39.0,14.131868450422505,14.131868450422505,50
Erie,2020-04-28,86.0,275972.0,,3.0,83.0,0.0,41.0,45.0,42.0,3.0,41.0,14.856579653008277,14.856579653008277,50
Erie,2020-04-29,87.0,275972.0,,3.0,84.0,0.0,42.0,45.0,42.0,0.0,42.0,15.21893525430116,15.21893525430116,50
Erie,2020-04-30,87.0,275972.0,,3.0,84.0,1.0,46.0,41.0,38.0,-4.0,45.0,16.6683576594727,16.306002058179814,50
Erie,2020-05-01,87.0,275972.0,,3.0,84.0,1.0,48.0,39.0,36.0,-2.0,47.0,17.39306886205847,17.030713260765587,50
Erie,2020-05-02,90.0,275972.0,,3.0,87.0,2.0,58.0,32.0,29.0,-7.0,56.0,21.01662487498732,20.29191367240155,50
Erie,2020-05-03,91.0,275972.0,,3.0,88.0,2.0,58.0,33.0,30.0,1.0,56.0,21.01662487498732,20.29191367240155,50
Erie,2020-05-04,91.0,275972.0,2.0,3.0,88.0,2.0,60.0,31.0,28.0,-2.0,58.0,21.741336077573088,21.01662487498732,50
Fayette,2020-04-03,20.0,132289.0,,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,50
Fayette,2020-04-04,23.0,132289.0,,0.0,23.0,0.0,0.0,23.0,23.0,3.0,0.0,0.0,0.0,50
Fayette,2020-04-05,27.0,132289.0,,0.0,27.0,0.0,1.0,26.0,26.0,3.0,1.0,0.7559207492686467,0.7559207492686467,50
Fayette,2020-04-06,29.0,132289.0,,0.0,29.0,0.0,1.0,28.0,28.0,2.0,1.0,0.7559207492686467,0.7559207492686467,50
Fayette,2020-04-07,32.0,132289.0,,0.0,32.0,0.0,2.0,30.0,30.0,2.0,2.0,1.5118414985372934,1.5118414985372934,50
Fayette,2020-04-08,35.0,132289.0,,0.0,35.0,0.0,4.0,31.0,31.0,1.0,4.0,3.023682997074587,3.023682997074587,50
Fayette,2020-04-09,45.0,132289.0,,0.0,45.0,0.0,8.0,37.0,37.0,6.0,8.0,6.047365994149174,6.047365994149174,50
Fayette,2020-04-10,49.0,132289.0,,0.0,49.0,0.0,9.0,40.0,40.0,3.0,9.0,6.80328674341782,6.80328674341782,50
Fayette,2020-04-11,50.0,132289.0,,0.0,50.0,0.0,10.0,40.0,40.0,0.0,10.0,7.559207492686467,7.559207492686467,50
Fayette,2020-04-12,54.0,132289.0,,0.0,54.0,0.0,10.0,44.0,44.0,4.0,10.0,7.559207492686467,7.559207492686467,50
Fayette,2020-04-13,57.0,132289.0,,0.0,57.0,0.0,11.0,46.0,46.0,2.0,11.0,8.315128241955113,8.315128241955113,50
Fayette,2020-04-14,58.0,132289.0,,0.0,58.0,0.0,14.0,44.0,44.0,-2.0,14.0,10.582890489761052,10.582890489761052,50
Fayette,2020-04-15,58.0,132289.0,,0.0,58.0,0.0,14.0,44.0,44.0,0.0,14.0,10.582890489761052,10.582890489761052,50
Fayette,2020-04-16,60.0,132289.0,,3.0,57.0,0.0,15.0,45.0,42.0,1.0,15.0,11.3388112390297,11.3388112390297,50
Fayette,2020-04-17,66.0,132289.0,,3.0,63.0,0.0,20.0,46.0,43.0,1.0,20.0,15.118414985372935,15.118414985372935,50
Fayette,2020-04-18,66.0,132289.0,,3.0,63.0,0.0,23.0,43.0,40.0,-3.0,23.0,17.386177233178874,17.386177233178874,50
Fayette,2020-04-19,66.0,132289.0,,3.0,63.0,0.0,27.0,39.0,36.0,-4.0,27.0,20.40986023025346,20.40986023025346,50
Fayette,2020-04-20,67.0,132289.0,,3.0,64.0,0.0,29.0,38.0,35.0,-1.0,29.0,21.92170172879075,21.92170172879075,50
Fayette,2020-04-21,69.0,132289.0,,3.0,66.0,0.0,32.0,37.0,34.0,-1.0,32.0,24.189463976596695,24.189463976596695,50
Fayette,2020-04-22,70.0,132289.0,,3.0,67.0,0.0,35.0,35.0,32.0,-2.0,35.0,26.457226224402632,26.457226224402632,50
Fayette,2020-04-23,71.0,132289.0,,3.0,68.0,0.0,45.0,26.0,23.0,-9.0,45.0,34.0164337170891,34.0164337170891,50
Fayette,2020-04-24,75.0,132289.0,,3.0,72.0,0.0,49.0,26.0,23.0,0.0,49.0,37.04011671416369,37.04011671416369,50
Fayette,2020-04-25,79.0,132289.0,,3.0,76.0,0.0,50.0,29.0,26.0,3.0,50.0,37.796037463432334,37.796037463432334,50
Fayette,2020-04-26,79.0,132289.0,,3.0,76.0,0.0,54.0,25.0,22.0,-4.0,54.0,40.81972046050692,40.81972046050692,50
Fayette,2020-04-27,79.0,132289.0,,3.0,76.0,0.0,57.0,22.0,19.0,-3.0,57.0,43.087482708312855,43.087482708312855,50
Fayette,2020-04-28,79.0,132289.0,,3.0,76.0,0.0,58.0,21.0,18.0,-1.0,58.0,43.8434034575815,43.8434034575815,50
Fayette,2020-04-29,80.0,132289.0,,3.0,77.0,0.0,58.0,22.0,19.0,1.0,58.0,43.8434034575815,43.8434034575815,50
Fayette,2020-04-30,80.0,132289.0,,3.0,77.0,3.0,60.0,20.0,17.0,-2.0,57.0,45.3552449561188,43.087482708312855,50
Fayette,2020-05-01,81.0,132289.0,,3.0,78.0,3.0,66.0,15.0,12.0,-5.0,63.0,49.89076945173068,47.62300720392474,50
Fayette,2020-05-02,82.0,132289.0,,3.0,79.0,3.0,66.0,16.0,13.0,1.0,63.0,49.89076945173068,47.62300720392474,50
Fayette,2020-05-03,83.0,132289.0,,3.0,80.0,3.0,66.0,17.0,14.0,1.0,63.0,49.89076945173068,47.62300720392474,50
Fayette,2020-05-04,83.0,132289.0,4.0,3.0,80.0,3.0,67.0,16.0,13.0,-1.0,64.0,50.64669020099933,48.37892795319339,50
Forest,2020-04-03,1.0,7351.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-04,2.0,7351.0,,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,50
Forest,2020-04-05,3.0,7351.0,,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,50
Forest,2020-04-06,4.0,7351.0,,0.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,50
Forest,2020-04-07,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,50
Forest,2020-04-08,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-09,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-10,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-11,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-12,5.0,7351.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Forest,2020-04-16,7.0,7351.0,,0.0,7.0,0.0,1.0,6.0,6.0,1.0,1.0,13.603591348115902,13.603591348115902,50
Forest,2020-04-17,7.0,7351.0,,0.0,7.0,0.0,1.0,6.0,6.0,0.0,1.0,13.603591348115902,13.603591348115902,50
Forest,2020-04-18,7.0,7351.0,,0.0,7.0,0.0,2.0,5.0,5.0,-1.0,2.0,27.207182696231804,27.207182696231804,50
Forest,2020-04-19,7.0,7351.0,,0.0,7.0,0.0,3.0,4.0,4.0,-1.0,3.0,40.81077404434771,40.81077404434771,50
Forest,2020-04-20,7.0,7351.0,,0.0,7.0,0.0,4.0,3.0,3.0,-1.0,4.0,54.41436539246361,54.41436539246361,50
Forest,2020-04-21,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,-1.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-22,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,0.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-23,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,0.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-24,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,0.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-25,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,0.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-26,7.0,7351.0,,0.0,7.0,0.0,5.0,2.0,2.0,0.0,5.0,68.01795674057952,68.01795674057952,50
Forest,2020-04-30,7.0,7351.0,,0.0,7.0,0.0,7.0,0.0,0.0,-2.0,7.0,95.22513943681132,95.22513943681132,50
Forest,2020-05-01,7.0,7351.0,,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,95.22513943681132,95.22513943681132,50
Forest,2020-05-02,7.0,7351.0,,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,95.22513943681132,95.22513943681132,50
Forest,2020-05-03,7.0,7351.0,,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,95.22513943681132,95.22513943681132,50
Forest,2020-05-04,7.0,7351.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,95.22513943681132,95.22513943681132,50
Franklin,2020-04-03,26.0,153751.0,,0.0,26.0,0.0,1.0,25.0,25.0,0.0,1.0,0.6504022738063492,0.6504022738063492,50
Franklin,2020-04-04,27.0,153751.0,,0.0,27.0,0.0,1.0,26.0,26.0,1.0,1.0,0.6504022738063492,0.6504022738063492,50
Franklin,2020-04-05,30.0,153751.0,,0.0,30.0,0.0,1.0,29.0,29.0,3.0,1.0,0.6504022738063492,0.6504022738063492,50
Franklin,2020-04-06,32.0,153751.0,,0.0,32.0,0.0,1.0,31.0,31.0,2.0,1.0,0.6504022738063492,0.6504022738063492,50
Franklin,2020-04-07,39.0,153751.0,,0.0,39.0,0.0,3.0,36.0,36.0,5.0,3.0,1.9512068214190477,1.9512068214190477,50
Franklin,2020-04-08,43.0,153751.0,,0.0,43.0,0.0,5.0,38.0,38.0,2.0,5.0,3.252011369031746,3.252011369031746,50
Franklin,2020-04-09,52.0,153751.0,,0.0,52.0,0.0,5.0,47.0,47.0,9.0,5.0,3.252011369031746,3.252011369031746,50
Franklin,2020-04-10,57.0,153751.0,,0.0,57.0,0.0,5.0,52.0,52.0,5.0,5.0,3.252011369031746,3.252011369031746,50
Franklin,2020-04-11,59.0,153751.0,,0.0,59.0,0.0,7.0,52.0,52.0,0.0,7.0,4.552815916644445,4.552815916644445,50
Franklin,2020-04-12,64.0,153751.0,,0.0,64.0,0.0,11.0,53.0,53.0,1.0,11.0,7.154425011869841,7.154425011869841,50
Franklin,2020-04-13,66.0,153751.0,,0.0,66.0,0.0,12.0,54.0,54.0,1.0,12.0,7.804827285676191,7.804827285676191,50
Franklin,2020-04-14,69.0,153751.0,,0.0,69.0,0.0,19.0,50.0,50.0,-4.0,19.0,12.357643202320634,12.357643202320634,50
Franklin,2020-04-15,78.0,153751.0,,0.0,78.0,0.0,21.0,57.0,57.0,7.0,21.0,13.658447749933334,13.658447749933334,50
Franklin,2020-04-16,80.0,153751.0,,0.0,80.0,0.0,23.0,57.0,57.0,0.0,23.0,14.959252297546032,14.959252297546032,50
Franklin,2020-04-17,89.0,153751.0,,0.0,89.0,0.0,26.0,63.0,63.0,6.0,26.0,16.910459118965083,16.910459118965083,50
Franklin,2020-04-18,106.0,153751.0,,0.0,106.0,0.0,27.0,79.0,79.0,16.0,27.0,17.56086139277143,17.56086139277143,50
Franklin,2020-04-19,111.0,153751.0,,0.0,111.0,0.0,30.0,81.0,81.0,2.0,30.0,19.512068214190478,19.512068214190478,50
Franklin,2020-04-20,115.0,153751.0,,0.0,115.0,0.0,32.0,83.0,83.0,2.0,32.0,20.812872761803174,20.812872761803174,50
Franklin,2020-04-21,143.0,153751.0,,0.0,143.0,0.0,39.0,104.0,104.0,21.0,39.0,25.36568867844762,25.36568867844762,50
Franklin,2020-04-22,152.0,153751.0,,0.0,152.0,0.0,43.0,109.0,109.0,5.0,43.0,27.967297773673018,27.967297773673018,50
Franklin,2020-04-23,151.0,153751.0,,0.0,151.0,0.0,52.0,99.0,99.0,-10.0,52.0,33.820918237930165,33.820918237930165,50
Franklin,2020-04-24,164.0,153751.0,,1.0,163.0,0.0,57.0,107.0,106.0,8.0,57.0,37.07292960696191,37.07292960696191,50
Franklin,2020-04-25,181.0,153751.0,,2.0,179.0,0.0,59.0,122.0,120.0,15.0,59.0,38.373734154574606,38.373734154574606,50
Franklin,2020-04-26,205.0,153751.0,,7.0,198.0,0.0,64.0,141.0,134.0,19.0,64.0,41.62574552360635,41.62574552360635,50
Franklin,2020-04-27,227.0,153751.0,,11.0,216.0,0.0,66.0,161.0,150.0,20.0,66.0,42.92655007121905,42.92655007121905,50
Franklin,2020-04-28,237.0,153751.0,,12.0,225.0,0.0,69.0,168.0,156.0,7.0,69.0,44.8777568926381,44.8777568926381,50
Franklin,2020-04-29,264.0,153751.0,,15.0,249.0,0.0,78.0,186.0,171.0,18.0,78.0,50.73137735689524,50.73137735689524,50
Franklin,2020-04-30,284.0,153751.0,,18.0,266.0,0.0,80.0,204.0,186.0,18.0,80.0,52.03218190450794,52.03218190450794,50
Franklin,2020-05-01,313.0,153751.0,,26.0,287.0,0.0,89.0,224.0,198.0,20.0,89.0,57.885802368765084,57.885802368765084,50
Franklin,2020-05-02,325.0,153751.0,,30.0,295.0,0.0,106.0,219.0,189.0,-5.0,106.0,68.94264102347303,68.94264102347303,50
Franklin,2020-05-03,351.0,153751.0,,41.0,310.0,0.0,111.0,240.0,199.0,21.0,111.0,72.19465239250476,72.19465239250476,50
Franklin,2020-05-04,377.0,153751.0,8.0,41.0,336.0,0.0,115.0,262.0,221.0,22.0,115.0,74.79626148773016,74.79626148773016,50
Fulton,2020-04-05,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-06,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-07,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-08,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-09,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-10,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-11,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-12,1.0,14506.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Fulton,2020-04-19,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-20,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-21,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-22,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-23,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-24,2.0,14506.0,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-25,3.0,14506.0,,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-04-26,3.0,14506.0,,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,6.893699158968702,6.893699158968702,50
Fulton,2020-05-03,6.0,14506.0,,0.0,6.0,0.0,2.0,4.0,4.0,2.0,2.0,13.787398317937404,13.787398317937404,50
Fulton,2020-05-04,6.0,14506.0,0.0,0.0,6.0,0.0,2.0,4.0,4.0,0.0,2.0,13.787398317937404,13.787398317937404,50
Greene,2020-04-03,11.0,37144.0,,0.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,50
Greene,2020-04-04,12.0,37144.0,,0.0,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,50
Greene,2020-04-05,12.0,37144.0,,0.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,50
Greene,2020-04-06,12.0,37144.0,,0.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,50
Greene,2020-04-07,15.0,37144.0,,0.0,15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,50
Greene,2020-04-08,17.0,37144.0,,0.0,17.0,0.0,2.0,15.0,15.0,0.0,2.0,5.384449709239716,5.384449709239716,50
Greene,2020-04-09,21.0,37144.0,,0.0,21.0,0.0,3.0,18.0,18.0,3.0,3.0,8.076674563859575,8.076674563859575,50
Greene,2020-04-10,21.0,37144.0,,0.0,21.0,0.0,4.0,17.0,17.0,-1.0,4.0,10.768899418479432,10.768899418479432,50
Greene,2020-04-11,23.0,37144.0,,0.0,23.0,0.0,6.0,17.0,17.0,0.0,6.0,16.15334912771915,16.15334912771915,50
Greene,2020-04-12,23.0,37144.0,,0.0,23.0,0.0,6.0,17.0,17.0,0.0,6.0,16.15334912771915,16.15334912771915,50
Greene,2020-04-13,23.0,37144.0,,0.0,23.0,0.0,7.0,16.0,16.0,-1.0,7.0,18.845573982339005,18.845573982339005,50
Greene,2020-04-14,23.0,37144.0,,0.0,23.0,0.0,9.0,14.0,14.0,-2.0,9.0,24.230023691578722,24.230023691578722,50
Greene,2020-04-15,23.0,37144.0,,0.0,23.0,0.0,9.0,14.0,14.0,0.0,9.0,24.230023691578722,24.230023691578722,50
Greene,2020-04-16,24.0,37144.0,,0.0,24.0,0.0,11.0,13.0,13.0,-1.0,11.0,29.614473400818433,29.614473400818433,50
Greene,2020-04-17,24.0,37144.0,,0.0,24.0,0.0,11.0,13.0,13.0,0.0,11.0,29.614473400818433,29.614473400818433,50
Greene,2020-04-18,24.0,37144.0,,0.0,24.0,0.0,12.0,12.0,12.0,-1.0,12.0,32.3066982554383,32.3066982554383,50
Greene,2020-04-19,24.0,37144.0,,0.0,24.0,0.0,12.0,12.0,12.0,0.0,12.0,32.3066982554383,32.3066982554383,50
Greene,2020-04-20,25.0,37144.0,,0.0,25.0,0.0,12.0,13.0,13.0,1.0,12.0,32.3066982554383,32.3066982554383,50
Greene,2020-04-21,25.0,37144.0,,0.0,25.0,0.0,15.0,10.0,10.0,-3.0,15.0,40.38337281929787,40.38337281929787,50
Greene,2020-04-22,25.0,37144.0,,0.0,25.0,0.0,17.0,8.0,8.0,-2.0,17.0,45.767822528537586,45.767822528537586,50
Greene,2020-04-23,25.0,37144.0,,0.0,25.0,0.0,21.0,4.0,4.0,-4.0,21.0,56.536721947017014,56.536721947017014,50
Greene,2020-04-24,25.0,37144.0,,0.0,25.0,0.0,21.0,4.0,4.0,0.0,21.0,56.536721947017014,56.536721947017014,50
Greene,2020-04-25,25.0,37144.0,,0.0,25.0,0.0,23.0,2.0,2.0,-2.0,23.0,61.92117165625674,61.92117165625674,50
Greene,2020-04-26,25.0,37144.0,,0.0,25.0,0.0,23.0,2.0,2.0,0.0,23.0,61.92117165625674,61.92117165625674,50
Greene,2020-04-27,25.0,37144.0,,0.0,25.0,0.0,23.0,2.0,2.0,0.0,23.0,61.92117165625674,61.92117165625674,50
Greene,2020-04-28,26.0,37144.0,,0.0,26.0,0.0,23.0,3.0,3.0,1.0,23.0,61.92117165625674,61.92117165625674,50
Greene,2020-04-29,26.0,37144.0,,0.0,26.0,0.0,23.0,3.0,3.0,0.0,23.0,61.92117165625674,61.92117165625674,50
Greene,2020-04-30,26.0,37144.0,,0.0,26.0,0.0,24.0,2.0,2.0,-1.0,24.0,64.6133965108766,64.6133965108766,50
Greene,2020-05-01,26.0,37144.0,,0.0,26.0,0.0,24.0,2.0,2.0,0.0,24.0,64.6133965108766,64.6133965108766,50
Greene,2020-05-02,27.0,37144.0,,0.0,27.0,0.0,24.0,3.0,3.0,1.0,24.0,64.6133965108766,64.6133965108766,50
Greene,2020-05-03,27.0,37144.0,,0.0,27.0,0.0,24.0,3.0,3.0,0.0,24.0,64.6133965108766,64.6133965108766,50
Greene,2020-05-04,27.0,37144.0,1.0,0.0,27.0,0.0,25.0,2.0,2.0,-1.0,25.0,67.30562136549645,67.30562136549645,50
Huntingdon,2020-04-03,3.0,45421.0,,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,50
Huntingdon,2020-04-04,4.0,45421.0,,0.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,50
Huntingdon,2020-04-05,4.0,45421.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,50
Huntingdon,2020-04-06,4.0,45421.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,50
Huntingdon,2020-04-07,5.0,45421.0,,0.0,5.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,50
Huntingdon,2020-04-08,6.0,45421.0,,0.0,6.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,50
Huntingdon,2020-04-09,8.0,45421.0,,0.0,8.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,50
Huntingdon,2020-04-10,8.0,45421.0,,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,50
